MAE 425,"
PR: WVU sections require , WVUIT sections require  as a prerequisite. IC engine operating characteristics; engine cycles; thermochemistry and fuels; air and fuel induction; fluid motion within combustion chamber; combustion; exhaust flow; emissions and air pollution; heat transfer in engines; friction and lubrication; advanced engine concepts."
MAE 427,"
PR: WVU sections require  or consent, WVUIT sections require  and  as prerequisites or department consent. Air and humidity relations; comfort and indoor air quality; building heat transfer; design heating and cooling loads; air distribution; refrigeration; systems and equipment; system energy analysis; control systems."
MAE 428,"
PR:ENGR 331 and  Bernoulli's equation; dimensional analysis; potential flow analysis; lift analysis; compressible flow through nozzels; shock wave analysis; boundary layer effects; experimental testing in subsonic and supersonic flows."
MAE 429,"
PR: and ENGR 331.  Dimensional analysis; energy transfer between a fluid and a rotor; thermodynamics of gas flow; flow of fluid in turbomachines; centrifugal pumps and compressors; radial flow turbines; axial flow turbines; performance of compressors and pumps and compafrison of types."
MAE 440,"
PR:ENGR 243 and ENGR 331 or Consent. Basic laws of fluid power.  Fluids and auxiliaries.  Energy input, energy control and energy output devices.  Hydraulic circuits, symbology, operation, analysis and design practices.  Component selection and performance analysis."
MAE 445,"
PR: and .  Use of spreadsheets for engineering applications.  Graphics, drawing and plotting packages.  Mathematical packages for equation solving and symbolic algebra.  Overview of MATHCAD, MAPLE, MATLAB, 3-D solid modeling using I-DEAS and AUTODESK INVENTOR, computitional fluid dynamics modeling, visualization and post-processing."
MAE 449,"
PR:MAE 404. Mechanical, optical, electrical, grid, Moire fringe and brittle coating methods; strain gauge circuitry; photoelasticity; strain indicators; recorders, reflection and circular polariscopes."
MAE 454,"
PR: WVU sections require  with a grade of C- or better and  and , WVUIT sections require  as a prerequisite and  as a corequisite. Working stresses, theories of failure, fatigue, welded joints, design of machine elements such as shafting, screws, springs, belts, clutches, brakes, gears, bearings, and miscellaneous machine elements. Design for manufacturability considerations."
MAE 455,"
PR: and MAE 304 and Senior status or Consent. Computer-aided design fundamentals.  Use of graphics capabilities of the microcomputer for engineering design and simulation.  Exposure to comercial CAD and motion simulation packages.  2-D and 3-D computer drafting.  Solid modeling applications. A preparatory course for finite element method."
MAE 456,"
PR: WVU sections require  with a  grade of C- or better and  and ( or ), WVUIT sections require  and  and  as prerequisites and  as a corequisite. Computer aided design fundamentals and formulation of the stiffness matrix and load vector 1D and 2D elements based on variational principles. Analytical and finite element solution of vibration and heat transfer problems. Explore applications of CAD/FEM packages in design case studies."
MAE 460,"
PR: WVU sections require  with a grade of C- or better, WVUIT sections require  and . Modeling and simulation of mechanical systems using transfer functions. 1st and 2nd order systems with associated specification. Block algebra and concept of Equivalent Transfer Function. Steady state errors. Routh-Hurwitz criteria for stability. Root locus based design of proportional controllers and compensators. Introduction to state variables modeling."
MAE 463,"
PR:MAE 404 and .  Theories of failure in 2-D and 3-D stress systems. Fatigue failure modes and their analysis.  Fatigue life estimation techniques. Plasticity of metals and applications Creep behavior of engineering materials.  Shock, wear, corrosion, and other modes of failure. Thermal stesses."
MAE 464,"
PR: Jr or Sr standing.  An investigation of analytical or experimental nature; design, construction and testing of an experimental apparatus."
MAE 468,"
PR:. Three-dimensional kinematics and kinetics of particles and rigid bodies.  Lagrangian mechanics; Hamiltonian methods; equations of motion for strings, membranes, prismatical bars and plates for various boundary conditions; approximate methods for comoplicated shapes."
MAE 480,"
PR: MAE 404 one semester before graduation. Professional ethics, the role of engineer in society, professionalism and current issues in engineering.  Systems design applied to a project; lectures cover morphology of design, the design processes, decision and optimization techniques, and computer aided design. Begin a design project to be completed in ."
MAE 481,"
PR:.  A semester long design project in which students normally work in teams Formal report required at the end of the semester."
MAE 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
MILS 101,"
The organization and development of the U.S. Army and ROTC from its inception to the present. The structure and role of the U.S. defense establishment with emphasis on the broad range of America civil-military relations."
MILS 102,"
<"
MILS 103,"
Open only to (and required of) students in the associated Military Science course.  This laboratory course is designed to offer the student an opportunity for integration and application of training management and leadership skills.  Team academic alignment.  Course includes confidence building exercises such as rappelling, group presentations, basic marksmanship, and drill and ceremonies."
MILS 185,"
Open to all students, but required of students enrolled in MILS -201 and 202.  Students participate in and learn to lead a physical fitness program.  Emphasis is on the development of an individual fitness program and the role of exercise and fitness in one's life.  Leadership positions are tailored based on the student's academic alignment."
MILS 200,"
Introduction to individual and team aspects of military tactics in small unit operations.  The class compares the actions of small organizations in the process of developing strategy, and tactics, while taking into account theory, political, economic, and physical factors.  Continues development of leadership and critical skills.  The Military Science Lab (MILS-203) and participation in our physical fittness () and participation in our physical fittness (MILS-199, 299) courses are required in conjunction with this class.  Participation in a weekend field training exercise is optional but highly encouraged.  Prerequisite:  and  and prior military training, permission of the instructor."
MILS 201,"
Introduction to basic leadership and management with emphasis on the fundamental concepts and skills required of today's citizen-soldier."
MILS 202,"
Continued instruction in basic fundamentals of leadership and management, with emphasis on the military application of these fundamentals. Introduction to small unit tactics and organization."
MILS 203,"
Open only to (and required of) students in the associated Military Science course (101, 102, 201, 202).  This laboratory course is designed to offer the student an opportunity for i integration and application of training management and leadership skills.  Team members and leadership positions are tailored based on the students' academic alignment. Course includes confidence building exercises such as rapelling, group presentations, basic marksmanship, and drill and ceremonies."
MILS 210,"
A six-week summer camp conducted at an Army post.  The student receives pay. Travel lodging and most meal cost are defrayed by the Army.  The environment is rigorous and is similar to Army basic training.  No military obligation incurred.  Open only to students who have not taken all four of , 102, 201 and 202, and who pass a physical examination (paid for by ROTC).  Completion of  qualifies a student for entry into the advanced course.  Three different training cycles are offered during the summer, but spaces are limited by the army.  Candidates can apply for a space any time during the school year prior to the summer.  Studenta are eligible to compete for ROTC scholarships during the summer camp. The advanced cours consists of the courses , 302, 310, 401 and 402.  It is open only to students who have completed the Basic course or earned placement credit for it The advanced course is designed to qualify a student for a commission as an officer in the United States Army. Students must complete , a six-week advanced camp during the summer, usually between the junior and senior years.  The courses must be taken in sequence unless other wise approved by the Professor of Military Science. Students receive $150 per month during the school year."
MILS 285,"
Open to all students, but required of students enrolled in  and 202.  Students participate in and learn to lead a physical fitness program.  Emphasis is on the development of an individual fitness program and the role of exercise and fitness in one's life.  Leadership positions are tailored based on the student's academic alignment."
MILS 301,"
PR: Basic course or equiv. (Equivalent credit may be granted by the WVU Director of Admissions and the professor of military science on the basis of prior military services, or ROTC training other than courses in military science taken at WVU.) Examines the requirements for military training and the psychological and technical aspects of effective instruction. Additionally, the military career system and the occupational specialties options available are reviewed."
MILS 302,"
<"
MILS 303,"
Series of practical opportunities to lead small groups, receive personal assessments and encouragement, and lead again in situations of increasing complexity.  Uses small unit defensive tactics and opportunities to plan and conduct training for lower division students both to develop skills and as vehicles for practicing leading. The military science leadership lab () plus participation in the advanced physical fitness course are required in conjunction with this class.  Participation in one weekend field training exercise is also required, and one or two mor weekend exercises may be offered for optional participation."
MILS 304,"
Continues methodology of .  Analyze tasks; prepare written or oral guidance for team members to accomplish tasks. Delegate tasks and supervise.  Plan for and adapt to the unexpected in organizations under stress.  Examine and apply lessons from leadership case studies.  Examine importance of ethical decision making in setting a positive climate that enhances team performance.  The military science leadership lab, , plus participation in the advanced physical fitness course are required in conjunction with this class Participation in one weekend field training exercise it r required; two other weekend exercises optional."
MILS 305,"
Open only to students in the associated military science course. Different leadership roles are designed for students at difference levels in the program.  Involves leadership responsibilities for the planning, coordination, execution and evaluation of various training and activities with basic course students and for the ROTC program as a whole. Students develop, practice and refine leadership skills by serving and being evaluated in a variety of responsible positions."
MILS 310,"
A six-week camp conducted at an Army post.  Only open to (and required of) students who have completed  and 302.  The student receives pay.  Travel, lodging and most meal costs are defrayed by the U.S. Army.  The advanced camp environment is highly structured and demanding, stessing leadership at small unit levels under varying, challenging conditions. Individual leadership and basic skills performance are evaluated throughout the camp.  Although this course is graded on a Pass/Fail basis only, the leadership and skills evaluated at the camp weigh heavily in the subsequent selection process that determines the type commission and job opportunities given to the student upon graduation from ROTC and the university."
MILS 385,"
Only offered to (and required of) students in , 302, 401 and 402.  Students will participate in and learn to plan and lead physical fitness programs.  Develops the physical fitness required of an officer in the Army.  Emphasis on the development of an individual fitness program and the role of exercise and fitness in one's life."
MILS 401,"
PR:  and  or consent.  Stresses the responsibilities of an officer and affords leadership experience as a cadet leader. Military staff procedures, military law, and military organizations, which prepare the student for future services, are studied."
MILS 402,"
PR:  or consent. Advanced leadership techniques, unit operations, and personnel management problems are discussed in seminars. The military role in United States foreign policy and world affairs is examined."
MILS 403,"
Plan, conduct and evaluate activities of the ROTC cadet organization.  Articulate goals and put plans into action to attain them.  Assess organizational cohesion and develop strategies to improve it.  Develop confidence in skills to lead people and manage resources.  Learn/apply various Army policies and programs in this effort.  The military science leadership lab, (), plus participation in the advanced physical fitness course are required in conjunction with this class.  Participation in one weekend field training exercise is also required, and one or two more weekend exercises may be offered for optional participation."
MILS 404,"
Continues the methodology from .  Identify and resolve ethical dilemmas.  Refine counseling and motivating techniques. Examines aspects of tradition and law as relate to leading as an officer in the Army.  Prepare for future as a successful Army lieutenant.  The military leadership lab (), plus participation in the advanced physical f fitness course are required in conjunction with this class. Participation in one weekend field training exercise is also required, and one or two more weekend exercies may be offered for optional participation."
MILS 405,"
Open only to students in the associated military science course. Different leadership roles are designed for students at difference levels in the program.  Involves leadership responsibilities for the planning, coordination, execution and evaluation of various training and activities with basic course students and for the ROTC program as a whole. Students develop, practice and refine leadeship skills by serving and being evaluated in a variety of responsible positions."
MILS 485,"
Only offered to (and required of) students in , 301, 401, 402.  Students will participate in and learn to plan and lead physical fitness programs.  Develops the physical fitness required of an officer in theArmy. Emphasis on the development of an individual fitness program and the role of exercise and fitness in one's life."
MILS 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
MILS 494,"
PR: Consent.  Presentation and discussion of topics of mutual concern to students and faculty."
MDS 199,"
Orientation to degree programs and requirements, departmental resources, curriculum options, student responsibilities and opportunities."
MDS 330,"
The purpose of this course is to provide and guide adults in assembling and documenting their life and work experiences that they believe equates to college level learning into a successful, defensible master portfolio that can launch course/ department petitions."
MDS 485,"
Design and completion of Interdisciplinary Project. Requires approval of faculty committee."
MDS 495,"
Faculty supervised study of topics not available through regular course offerings."
MUSC 110,"
(Not open to music majors.)  Introductory course designed to develop music reading skills through a systematic presentation of music notation and elementary compositional projects."
MUSC 111,"
Introductory course designed to develop an appreciation and understanding of the significance of music and to help the student develop intelligent listening habits."
MUSC 113,"
Introduction of history and development of American popular music."
MUSC 115,"
An Introduction to jazz, its characteristics, important performers, and their music, including an historical survey with attention to the changing style of the music."
MUSC 116,"
Examination of music from various cultures (e.g. Native America, South India, Japan, Africa) within their cultural contexts."
MUSC 120,"
This course explores American musical theatre, one of this country's primary contributions to world culture, covering its origins, components, and its major creative figures."
MUSC 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
MUSC 312,"
PR:Consent. Sing choral music with emphasis on pops music.  Members are invited to sing by the conductor.  Previous vocal and/or choral experience is recommended."
NSG 100,"
Introduction to the role of the nurse in modern health care: critical thinking, nursing interventions, professionalism, caring and communication in nursing practice with emphasis on safety, quality, health, culture, ethics, leadership, and health policy."
NSG 211,"
PR:  with a minimum grade of C-. Examination of concepts, principles, and models that guide nursing practice related to physical, psychosocial, spiritual, developmental, cultural, intellectual assessment and communication across the lifespan in the classroom, simulation, and various clinical settings."
NSG 212,"
PR:  with a minimum grade of C-. Theories, concepts, principles, and processes that lay the foundation for critical thinking, nursing interventions, communication, professional role and caring in the practice of nursing. Application of the nursing process in classroom, simulation, and clinical experiences."
NSG 250,"
PR:  with a minimum grade of C-. Principles of pharmacology emphasizing scholarly inquiry and evidence-based reasoning to insure accurate knowledge of and administration of medications to individuals and families across the lifespan. Pharmacological management is analyzed in conjunction with pathophysiology."
NSG 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
NSG 310,"
PR:  and PR or CONC:  and NSG 376 with a minimum grade of C-. Human response to normal and abnormal changes in health status across the female lifespan and adaptations of the childbearing family. Provision of the holistic nursing care to women and childbearing families in the clinical area."
NSG 311,"
PR:  and PR or CONC: NSG 376 with a minimum grade of C- in each. Pathophysiology and holistic nursing care of adults experiencing acute and chronic problems. Use of the nursing process to plan and provide interventions appropriate to health care needs in the clinical setting."
NSG 312,"
PR:  and NSG 376 with a minimum grade of C- in each. Builds on  using critical thinking and nursing process in a team based learning format, paired with clinical application, to explore holistic nursing care of adults with acute and chronic health problems."
NSG 320,"
PR:  and NSG 376 with a minimum grade of C- in each. Didactic and clinical experiences focused on human response to alterations in health, developmental needs, and family-centered care specific to pediatric population with emphasis on the professional nursing role, evidence-based reasoning, therapeutic communications, and caring."
NSG 333,"
PR:  with a minimum grade of C-. Ethical issues and decision making in nursing and health care situations across the lifespan. Emphasizes professional writing skills."
NSG 350,"
PR:  and  and ( or ) with a minimum grade of C- in each. Theory, concepts, and methods of the research process intended to provide a basic understanding that is necessary for the translation of current evidence into nursing practice."
NSG 360,"
PR:  and  with a minimum grade of C- in each. Ethical decision-making in health care situations across the lifespan, including palliative and end of life care. Health care policy, legal and regulatory issues are discussed."
NSG 361,"
Holistic health assessment of individuals and families across the lifespan, including physical, psychosocial, spiritual, and developmental assessment."
NSG 411,"
PR: NSG 276 and  and  and  and  with a minimum grade of C- in each. Comprehensive theoretical introduction to community health nursing paired with clinical experience focused on promoting health and preventing disease in multiple populations. Culminates in a capstone project that addresses an identified community health need."
NSG 412,"
PR: ( and  and ) with a minimum grade of C- in all. Development of leadership and management skills necessary for professional nursing practice and interventions supporting multiple patients in acute-care complex systems. Classroom experiences paired with 225 hours of precepted leadership experience."
NSG 433,"
PR: NSG 343.  Emphasis is on implementation of the professional nursing role within a changing health care system. Focuses on analysis of societal, institutional and economic factors that affect the delivery of health care."
NSG 435,"
PR: Junior or Senior standing in BSN Program. Introduction to the interpretation and treatment of cardiac arrhythmias."
NSG 450,"
PR:  and  and  and  with a minimum grade of C- in each. Theory and Practice of professional nursing in response to complex alterations in psychosocial function and their impact on individuals, families, and communities. Classroom and clinical experiences."
NSG 460,"
PR:  and  and  with a minimum grade of C- in each. Focuses on the professional nursing role in supporting individuals and families experiencing complex physiological alterations in health. Paired with clinical experiences supporting individuals and families in critical care settings."
NSG 478,"
PR:  with a minimum grade of C-. Didactic experience focused on exploring the nurse's role in the patient's and family's healthcare experience."
NSG 480,"
PR:  and  with a minimum grade of C- in each and Junior or Senior standing. Examination of patient specific concepts, nursing assessments, interventions, and models of care that guide nursing practice related to holistic care of the older adult."
NSG 481,"
PR: NSG juniors and seniors. Introduction to the interpretation and treatment of cardiac arrhythmias."
NSG 482,"
Focus is on the care of patients with chronic non-curable conditions across the life span. The course analyzes the definition of palliative care and defines the role of hospice as a part of palliative care. Cultural sensitivity and communication with palliative care patients and their families is emphasized."
NSG 484,"
PR: Consent. In-depth analysis of nursing care of the patient with diabetes."
NSG 485,"
PR:  with a minimum grade of C-. The nursing care of children with complex acute and chronic health problems with a focus on decision-making using a case study problem based learning approach."
NSG 486,"
PR:Senior status.  Focuses on achievement of professional success by preparing for RN licensure. Preparation for NCLEX will be the focus of this by enhancing NCLEX testing skills."
PE 100,"
(May be repeated for a maximum of 2 credit hours).  Health and physical education concepts includes carry over skills and techniques in a broad and varied list of elective activities."
PE 104,"
(May be repeated for a maximum of 2 credit hours).  Introduction to intermediate knowledge and skills in basketball."
PE 110,"
(May be repeated for a maximum of 2 credit hours)."
PE 124,"
(May be repeated for a maximum of 2 credit hours).  This course provides a supervised walking program in a safe, enjoyable environment. Classes meet ACSM guidelines for safe, effective classes. Includes warm-up, cardiovascular segment, cool-down, and stretch."
PE 130,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in flag football."
PE 157,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in slow pitch softball."
PE 159,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in soccer."
PE 161,"
(May be repeated for a maximum of 2 credit hours).  Introduction to basic knowledge and skills for people who are familiar with tennis."
PE 164,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in weight training."
PE 165,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in conditioning."
PE 170,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in volleyball."
PE 174,"
(May be repeated for a maximum of 2 credit hours).  Introduction to intermediate knowledge and skills in swimming."
PE 175,"
(May be repeated for a maximum of 2 credit hours).  Red Cross certification for lifeguards."
PE 176,"
(May be repeated for a maximum of 2 credit hours).  Introduction to advanced knowledge and skills in swimming."
PE 179,"
(May be repeated for a maximum of 2 credit hours).  Introduction to beginning knowledge and skills in scuba diving."
PE 187,"
(May be repeated for a maximum of 2 credit hours).  The course is designed to introduce students to the rules, skills, and strategies involved in golf."
PE 220,"
This teaching games for understanding (TGfU) course is designed to introduce the students to the rules, skills, and strategies involved in playing striking and fielding games."
PE 221,"
This teaching games for understanding(TGfU) course is designed to introduce the students to the rules, skills, and strategies involved in playing games where one invades their opponent's territory."
PE 223,"
This teaching games for understanding (TGfU) course is designed to introduce the students to the rules, skills, and strategies involved in playing net and wall games."
PET 124,"
Overview of the structure and function of the organ systems in the human body. Topics covered include the skeletal, muscular, nervous, digestive, respiratory, and cardiovascular systems."
PET 125,"
PR: . This course is designed to introduce prospective physical educators to the principles of human movement. Pre-requisite(s) and/or co-requisite(s) may differ on regional campuses."
PET 175,"
To examine changes in human movement behavior across the lifespan, the processes that underline these changes, and the factors that contribute to those changes."
PET 244,"
Introduction to principles related to teaching, learning, and performance of motor skills. Emphasizes the applicationi of knowledge to teaching and learning strategies for motor-skill acquisition."
PET 324,"
PR: Senior Lifesaving Certification.  Teaching methods in swimming and water safety. Meet American Red Cross certification standards. Course completion carries eligibility for teaching swimming, lifesaving, and water safety."
PHSC 101,"
Current theories and concepts of physical science; fundamental laws and concepts of physics, chemistry, astronomy, and geology."
PHSC 102,"
PR: . This course covers topics and concepts in electricity, atomic structure, chemistry, astronomy, and geology."
PHSC 311,"
PR:.  Current theories and concepts of astronomy; structure and composition of solar system; formation, structure, and evolution of stars; structure, composition, and motion of the Milky Way and other galaxies; structure and evolution of the Universe."
PHYS 101,"
PR or CONC:  or  or  or  or  or  or  or consent or satisfactory performance on MATH departmental placement exam. The fundamental philosophy and principles of physics are applied to studies of mechanics, sound, heat, and thermodynamics through demonstrations, problems, and experiments. Pre-requisites and/or co-requisites may differ on regional campuses."
PHYS 102,"
PR: .   The fundamental philosophy and principles of physics are applied to studies of electricity, magnetism, optics, light, and atomic and nuclear physics through demonstrations, problems, and experiments. Pre-requisite(s) and/or co-requisite(s) may differ on regional campuses."
PHYS 111,"
PR:  with a grade of C or better or ( with a grade of C or better and PR or CONC: ).  Survey of classical mechanics, thermodynamics and waves."
PHYS 112,"
PR: .  Survey of electricity, magnetism, and optics."
PHYS 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
PHYS 314,"
PR:  and .  Topics of modern physics of interest to science majors and engineers; atomic and molecular structure and spectra, solid state and nuclear physics, relativity, and elementary particles."
PHYS 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
POLS 102,"
General survey of American national government and politics."
POLS 103,"
Analysis of issues in post-cold war international politics, ranging from traditional major power diplomacy and intervention to the newer problems of economic interdependence and development, human rights, population pressures on limited resources, and the environment."
POLS 220,"
The legal basis, structure, politics and operation of state and local governments, in the content of the American federal system."
POLS 239,"
An examination of the broad institutional and organizational components of non-profit organizations."
POLS 260,"
Theories and concepts in international politics and their application to contemporary world politics."
POLS 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
POLS 309,"
Origins, background, comparisons, and contrasts of state governments; state and federal relations; state executive, legislative, and judicial branches; state services; county and municipal governments."
POLS 311,"
Parties and elections in America; emphasis on nomination and general election processes, campaigns, the mass media, campaign finance, voting, the electoral college, and parties in government."
POLS 313,"
The role of the Constitution in the American political system. Topics include the political concept of constitutionalism; the role of the Supreme Court in the political process; division of powers among the three branches of government; and the constitutional relation between the national government and the states."
POLS 319,"
Comparison of governmental systems in Europe, Asia, Latin America, and Africa.  Select countries in each region will be studied with regard to their political institutions and SOCI- economic systems."
POLS 400,"
Basic overview of terrorism tactics and national security initiatives."
POLS 480,"
Special Topics in the area of non-profit administration and current problems."
POLS 495,"
Faculty supervised study of topics not available through regular course offerings."
PSYC 101,"
Survey of general psychology."
PSYC 201,"
PR: . Orientation to opportunities for experience, employment, and graduate and professional training in psychology."
PSYC 202,"
PR:  and ( or ).  Research methods in experimental, developmental, clinical, and community-social psychology in the laboratory and the natural environment."
PSYC 203,"
PR:  with a minimum grade of C- and ( or higher with a minimum grade of D-; or MATH ACT 26; or pre-2016 MATH SAT 590, or post-2016 MATH SAT 610, or ALEKS score of 65). Research methods and data analysis utilizing descriptive and correlational designs in developmental, experimental, clinical, and social psychology in the laboratory and the natural environment."
PSYC 204,"
PR:  with a minimum grade of C-. Research methods and data analysis utilizing experimental and quasi-experimental designs in developmental, experimental, clinical, and social psychology in the laboratory and the natural environment."
PSYC 234,"
PR: .   Behavioral, neurochemical, pharmacological, historical, legal, social, and clinical aspects of commonly used and abused psychoactive drugs."
PSYC 241,"
PR: .   Survey of human psychological development across the life span with emphasis on change in biological, cognitive, and social-emotional processes. Special attention given to theoretical, conceptual, methodological, and practical issues."
PSYC 281,"
PR: .   Introduction to major categories of behavior disorders; etiology, prevention and treatment."
PSYC 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
PSYC 301,"
PR:  and ( or  and ). Introduction to animal behavior. Survey of fundamental concepts (evolution, genetics, adaptation, and learning) and research methods in understanding animal behavior including primate species. Includes laboratory exercises and demonstrations."
PSYC 302,"
PR:  and ( or  for Psychology majors) or ( or  for Neuroscience majors). Principles of behavior and learning and the significance of these principles for psychological theory and application; laboratory exercises and demonstrations."
PSYC 331,"
PR:  or  or  or  or  or  or  or  and at least junior or senior standing. A survey of psychology from its origins in philosophy, biology, and physics through the early major schools of psychological thought to modern perspectives on the science of behavior and its applications to human affairs."
PSYC 343,"
PR:  and junior or senior standing.  Theory and research on major psychological processes in childhood and adolescence; maturation, personality, socialization, sensory, and cognitive development."
PSYC 350,"
Social factors that determine human behavior, survey of research in selected areas of social psychology and their implications for social phenomena."
PSYC 351,"
PR:  and junior or senior standing.  Social factors that determine human behavior, survey of research in selected areas of social psychology and their implications for social phenomena."
PSYC 362,"
PR:  or  and at least junior standing. Psychometric theory and development of psychological assessment instruments. Includes behavioral, personality, intellectual, neuropsychological, forensic, achievement, and aptitude assessment."
PSYC 363,"
PR:  or  and at least junior standing. Theoretical and empirical readings in a survey of major perspectives in personality theory, including dynamic, cognitive, humanistic, and behavioral."
PSYC 365,"
PR:  and junior or senior standing.  Surveys role of psychology in the legal system. Issues addressed include: insanity, child custody, sexual abuse, police fitness, eye witness and jury selection."
PSYC 382,"
PR:  and junior or senior standing.  Exceptional mental retardation or advancement; organic disabilities having behavioral consequences, such as cerebral palsy or deafness; and behavior disorders."
PSYC 401,"
PR:  and  and  and senior standing. Experience in coursework, research, or service that integrates knowledge gained as a major in psychology. To be taken concurrently with capstone experience, details of which are to be determined in consultation with advisor."
PSYC 424,"
PR:  and junior or senior standing.  Advanced course in empirical and theoretical issues in the psychology of learning."
PSYC 474,"
PR:  and junior or senior standing. The application of basic learning principles to changes in socially significant human behavior."
PSYC 490,"
PR: Consent. Teaching practice as a tutor or assistant."
PSYC 491,"
PR: Consent. (May be repeated up to a maximum of 18 hours.) Prearranged experimental learning program, to be planned, supervised, and evaluated for credit by faculty and field supervisors. Involves temporary placement with public or private enterprise for professional competence development."
PSYC 493,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
PSYC 495,"
Faculty supervised study of topics not available through regularly scheduled courses."
RPTR 148,"
PR: Consent. This course provides training necessary to become certified in dealing with various aspects and levels of outdoor/ wilderness crises for forestry, recreation, or any outdoor professionals. (Grading will be pass/fail.)."
RPTR 242,"
This course is about people, communication  and natural resource management. It focuses on theory and application of communication methods for natural resource settings and topics, including communication of technical information to lay publics."
RPTR 251,"
This course focuses on elements of leadership in outdoor and experimental education and provides students with hands-on learning opportunities."
RPTR 325,"
This course involves learning the background philosophies, theories, and structures that have led to development of the challenge course industry. Students will also learn the basic skill necessary to safely facilitate a group."
RPTR 326,"
Exposes the student to the skills and knowledge necessary to act as a canopy tour guide including: risk management, operations, technique, facilitation, and an overview of the industry. Successful completion of the course will qualify the student to take the Association for Challenge Course Technology (ACCT) Level 1 Practitioner Certification Exam."
SOCA 101,"
Basic course intended to develop a perspective about the nature of social processes and the structure of society."
SOCA 105,"
Essentials of human evolution and prehistory with a concentration on the varieties of languages and cultures found among peoples of the world."
SOCA 207,"
Sociological analysis of the causes, effects and approaches to preventing and reducing social problems in American society."
SOCA 221,"
Historical comparative approach to changing structure and functions of the family institution. Effect of economic, demographic, and cultural changes on relationships, gender roles, marriage, childcare; variations by socioeconomic status, race, ethnicity, gender, sexual orientation."
SOCA 230,"
Introduction to major religious traditions of the world.  Through lectures, speakers, assigned readings, field trips, and occasional videos students will gain a broad basis knowledge of the major religions."
SOCA 232,"
PR: .  Exploration of various theories of criminal behavior; emphasis on a critical study of the criminal justice system and efforts to reform the penal system."
SOCA 235,"
Racial and ethnic groups are examined in terms of their history, transformation over time, and the contemporary conditions and issues they face. Emphasis is on prejudice as well as systemic racism."
SOCA 293,"
PR: Consent. Investigation of topics not covered in regularly scheduled courses."
SOCA 302,"
PR:  and ( or ) or consent. Examination of the processes by which deviance is defined in society, and the methods of social control attempted. Provides a critical understanding of society from the perspective of those defined as outsiders-criminals, addicts, etc."
SOCA 305,"
PR: or Consent.  The course will focus on patterns of wealth, prestige, and power in American society.  The contemporary configuration of class will be analyzed in the light of historical patterns as well as future developments.  The impact of class status on the individual and psychological patterns of class behavior will be studied.  Philosophic arguments regarding the ethics of inequality will be considered."
SOCA 311,"
PR:  and ( or  or ). Logic of social research, elements of research design, and problems of measurement, with emphasis on survey research methodology and data analysis."
SOCA 312,"
This course explains the issues and problems associated with death in American society.  Topics such as changing attitudes, grief, funeral practices, life after death, the dying patient, and widowhood are presented from a variety of perspectives."
SOCA 324,"
PR:  and ( or ).  Builds on basic sociological principles and concepts, and focuses on issues of social structure and process that are at the intersection of gender crime, and crime control."
SOCA 325,"
An overview of behavioral factors relating to occurrence of and response to illness, with particular emphasis upon American medicine. Designed especially for students interested in health-related careers."
SOCA 326,"
PR: or consent. Survey of major problems of individuals, groups, man's relationship to the environment and international problems; analysis of programs of solution and social control."
SOCA 327,"
Overview of Appalachian culture and development from settlement to the present. The course draws on the folk culture, culture of poverty, regional development, and colonial models to offer perspectives on Appalachian cultural diversity, problems, power relationships, and development."
SOCA 333,"
PR:  or consent.  Explores the significance of work and work relations in contemporary society. Emphasis is given to the analysis of employment settings including industrial organizations."
SOCA 360,"
PR:  or .  Sociological study of gender stratification. Emphasis on social, structural, historical, cultural bases of gender relations. Structured around issues of theoretical debate and research interest concerning U.S. gender system. Includes cross-cultural and international comparisons."
SOCA 430,"
Study of the major religious traditions of the world.  Through specialized lectures, speakers, assigned readings, field trips, and occasional videos students will gain a broad basis knowledge of the major religions."
SOCA 495,"
Faculty supervised study of topics not available through regular course offerings."
SOCA 497,"
Independent research projects."
SPAN 101,"
PR: Score of S1 on placement test or no prior study of the language or departmental consent.  Introduction to the sound and writing systems of the language with emphasis on listening, speaking, reading and writing within an authentic cultural context. (Course presumes no prior knowledge of the language.)."
SPAN 102,"
PR:  or score of S2 on placement exam.  Continuation of . Introduction to the sound and writing systems of the language with emphasis on listening, speaking, reading, and writing within an authentic cultural context."
SPAN 203,"
PR:  or score of S3 on placement exam.  Continuation of ."
